,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85
TT>CT,0.0043307684082386,3.5801033969662e-05,0.01390556222489,0.000635947216381,0.018496300739852,0.00174095395572,0.0008125272733234,0.002969217492422,0.0881074045462779,0.0430933851653771,0.0045698153794586,0.0383968130645156,0.0032502523820974,2.50996486049195e-05,0.0001061509664183,0.0597078217246459,0.0005309766157898,0.0029212816831256,0.0013502890968956,0.0083873973905897,0.0210026517948156,0.0009999314247028,0.0033722155456134,0.0014692848990396,0.0193088361095805,0.0406980896316726,2.22102078115101e-16,7.32458373548854e-18,0.003671351057189,0.0169973654083617,0.0574077557878069,0.0015293593513677,0.0020597507701568,0.0008221204653117,0.000444921071002,0.0120936387460196,0.0006839316752256,0.0091239871823987,0.0070770200579331,0.0010596336846352,0.002799308570783,0.0614127738569622,0.0030587734318538,0.0094812325602328,0.0102013567804518,0.0461042231468402,0.0023605131755643,0.0018403924636928,0.0371093988830021,0.0005448884613319,0.0365,0.0114979432479118,0.0005322911845696,0.0002081377872151,0.005110011753027,0.0212945485955595,0.0019995101200205,0.0021914285922993,0.0125020690924333,0.0008871698397424,0.0002849430393165,0.195100281544714,0.031986210744548,0.0026086973469797,0.0013205809222271,0.0098207637079607,0.0940543773133762
AT>GA,0.0001720305233757,0.0002380068738765,0.0039515806322529,0.0010499128572328,0.0038592281543691,2.5714090035635e-05,0.0004733071432044,8.43777630843167e-05,0.0119010001600534,0.0036994321371669,0.0016399337466766,0.0450962570106681,0.0019201490995775,3.4699514206801e-05,0.0002183104781056,0.0020102633444981,6.13972960630813e-05,0.0002120930537063,0.0004681002202571,0.0111965257180697,0.000851107460828,0.001409903308831,0.0007214740084235,0.0023288665406546,1.05048072098754e-05,0.0003919816003836,0.0023310713603972,8.28518488112638e-18,0.003211181714871,0.0052791817268323,0.002920394545303,0.0011395226539602,0.0098688058744891,0.0004070596464499,3.89930826271419e-05,0.0036780653376324,0.0003859614424518,0.0009794280100403,0.0028188130739225,0.0030489459793749,0.0010897308364833,0.0217045145390241,0.001149539034847,0.0038805044655805,0.0072309617179084,0.0075306898111867,0.0012002609367276,0.0026305609671262,2.40060801399474e-08,0.0001169760550015,0.0001,0.0001709694169906,0.0005172829744783,0.0001961298379527,0.0007430017089039,0.0007228149593704,0.0017295762538178,0.0045929941729013,3.87064059101735e-05,0.0002620501668686,0.0001209758166922,0.0070636307061829,0.0134941826578562,0.0017891066096144,0.0250110023149073,0.0001271377719994,0.0238382218130954
AT>GC,0.0002070367345278,7.46021545848263e-05,0.0026010404161664,0.0001589868040952,0.0025994801039792,0.0002041118430844,0.0002471603897917,0.0009317544454334,0.0010500882494164,0.0026595917526659,0.0006679730138902,0.0069294248577368,0.0012400962934771,5.32992538104465e-05,4.67665106767533e-05,0.0006640869953963,2.21990223550554e-16,0.0029713036297545,0.0004150888705271,0.0044086320014899,0.0007000883931605,0.0044796927826689,0.0008585640765983,0.0018890805844795,2.13097517686043e-05,0.0004369794881828,5.09234043966606e-05,5.43340023001404e-18,0.0014005153896634,0.0,0.0025303418491838,0.0009585984431121,0.0172979069532586,0.0008171197325544,0.0001099804894611,0.0024786962057957,0.0004289571471809,0.0003021320316978,0.0004618055461532,0.0009656661692053,0.0006228461569992,0.0106022052586938,0.0010695711019881,0.0029703861501995,0.007050937774724,0.0016401502377617,0.0004050880661455,0.004070868112625,3.26082588567619e-05,0.0005838804796658,0.0008,0.0017196923814268,4.10224409160787e-05,8.28548499106408e-05,0.0006070013961032,0.0040889532279736,0.0005288704267454,0.0029018917432274,0.0015802615332835,0.0009201761584702,7.98840310224305e-18,0.0007894057545578,0.0007876604395844,0.0015592214027925,0.0105046209722611,0.0012709558609949,0.0034349204390137
AT>GG,0.0002680475596785,2.05005920775997e-06,0.0063025210084033,0.0014198821497815,0.0079384123175364,0.0001070586627942,0.0002761792209818,0.0014696126982695,0.0006040507644262,0.0105983731497215,0.004769807299785,0.0053295576467153,0.0003200248499295,0.0005229926781025,0.0001792549338573,0.0008081058618679,8.24963668600033e-05,0.0007093112031972,0.0001850396169819,0.0046185668587037,0.0007190907924034,0.0009899321104558,0.0019913082895462,0.0017691389600681,2.69123156138712e-05,0.000186991222632,0.0029513564434213,5.6835567783572294e-18,0.0020607583590761,0.0071388934715119,0.0022903094208027,6.76716523448327e-05,0.0076790708324292,0.0004200615516191,0.0004099272789007,0.0040178865916527,0.0012698731396733,0.0004752076657499,0.0001969170835328,0.004478451799213,0.0009357688650903,0.0168034951269864,0.0020691702627246,0.0076609959294708,0.0080610721225923,0.0027002473426565,0.0006371385139129,0.0349074440124357,7.47189244355864e-06,0.0009837986164232,0.0016,0.0036793418393317,0.0003511921161352,0.0001260834672553,0.0039400090620208,0.0277928850214345,0.0011897085214122,0.0050633007657692,0.0011501903565038,0.14502776410672,1.26974617520009e-05,0.0012306325451282,0.0027088322224289,0.0016991515286841,0.0261114864167632,0.0009526987819961,0.0044855008190179
AT>GT,0.0001120198756865,3.76010859569634e-06,0.0039715886354541,0.0002159820734879,0.0048290341931613,0.0003862116246597,0.0003092006495775,0.0007328068760758,2.22018658448056e-16,0.0142978052868885,0.0007399701052077,0.0238980164646334,0.0092207159885964,2.21996892043511e-16,0.0002854059002756,0.0012801677019689,0.0003199859078206,0.0111048721516078,0.0036307773494305,0.0079575307781995,0.012501578449295,0.0690952614469698,0.0018412096747563,0.0016192119295538,5.82266456775949e-05,6.94967378231265e-05,4.18192201135641e-05,7.43465261675954e-18,0.0047117339180818,0.0,0.005930801251249,0.0002558928065033,0.114986086683511,0.000810118706694,0.0007938591693833,0.0007825883585234,6.4493557093646394e-18,0.0007583313908177,0.001149515969862,0.0026290911231987,0.000983757012018,0.0247051386688431,0.0028588535997065,0.0064208347085121,0.0180023943184444,0.007610697139858,0.0009111980944657,0.0056412029865368,0.0014203597416135,0.0001659660267543,0.0006,0.008078554908098,0.0001991089205438,0.0001260834672553,0.0001030002369005,0.0021294548595559,0.0018595444116191,0.0020613437900167,0.0003400562793141,0.0022804365666436,0.0057488507932287,0.0059730701580612,0.0020791036983956,0.0034382830933373,0.0164072175185792,0.0017649758429929,0.0031785963910127
CT>GA,3.55062998827881e-05,0.0001530044189206,0.0043717486994797,0.0008699277959929,0.0025894821035792,4.95271383954838e-05,8.42546753864984e-05,0.0003589054140671,0.0032802756743676,0.0014797728548667,0.0012199507139911,0.0259978421790991,0.0001550120366846,0.0002269968220444,2.22316174951589e-16,0.0008931169983267,4.13981768242926e-05,4.8521288229998e-05,0.0002060441140448,0.0039587715931746,0.0003100391455425,0.0020498594206409,0.0001110729749445,0.0007136526652478,0.0009634408898199,4.34979582058418e-06,0.0049122576736267,6.85428942460335e-18,0.0014305264337276,0.0,0.0014201918679213,0.0,0.0145982336137327,0.0007811144567013,0.0001979648810301,0.0019689643247651,5.80941963897807e-05,0.0007283182750862,0.0010595538504815,0.0037087178962232,0.0004778819631551,0.0026005409125098,0.000982605975004,0.0053006890895816,0.003350445609266,0.0034703178811179,0.0008701891791275,0.0027305822966747,0.0002340592813644,0.0001019791248731,0.0,0.0001369754978229,0.0001340733434818,0.0001060702184846,0.0008940020562047,0.0027792885021434,0.0008028033131882,0.0014909719646237,0.0043607216994407,0.0016503159363868,0.0058188368028854,0.0001400719970064,0.0005027832501408,0.0010094959082182,0.003231421499086,0.0008971934989964,0.0037364747070149
CT>GC,0.0002120376218352,0.0001550044766842,0.0070428171268507,0.0004409634000377,0.0046090781843631,0.0007844298283244,0.0001721116884379,0.0007917913313125,0.0055804689826132,4.97923568732199e-05,0.0019499212231825,0.0074093850210432,2.23017317294687e-16,0.0011499839002253,2.22316174951589e-16,0.0011401493595661,2.8198758126692e-06,0.0012105311084185,0.0001570336208982,0.0010796649799567,0.0010401313269813,0.0313978467356708,0.0019913082895462,0.0020889832918318,0.0016007325272191,5.43974465838573e-05,0.0008804046339697,0.0001480926766191,0.0008803239592169,0.0028895521194214,0.0049406674841771,0.0003808404659288,0.0220973262235269,5.69083387788813e-06,0.000214961865765,0.0014292482154386,0.0004499550494905,0.0009494148943088,2.2190656113858098e-16,0.000517820989284,0.0005658602325225,0.0023804951429897,0.0014094348166385,0.0073909608249072,0.0056707542103099,0.0024102207762231,0.0007531637377965,0.007261548525223,0.0025306409480861,0.000280942491072,0.0018,5.14907893276051e-05,9.28507930978563e-05,2.67176871088661e-05,6.18001421403269e-05,0.0025593448077292,0.0007748101715079,0.0042427658590635,0.0189031284677592,0.0004660892280947,3.92921454215459e-07,0.000847435581889,0.0010395518491978,0.002618692355972,0.0041618307852005,0.0021488732209914,0.0024781700570099
CT>GG,0.0001280227150703,0.0001210034947019,0.0107042817126851,0.0037896854561071,0.0061287742451509,0.0009245065833823,2.23144805358541e-16,0.0012896601229711,0.0011901000160053,2.57960403078127e-05,0.0046998101276708,0.0141988214978157,5.35041545976043e-05,0.0004789932940938,2.22316174951589e-16,0.0005930776931778,2.21990223550554e-16,0.0004351909356711,0.0002720582476708,0.0022393051436139,1.94024497533058e-06,0.0136990605184296,0.002931926275563,0.001329353003893,0.0027112407179773,2.00990565502855e-05,0.0080336922849741,6.52408278079034e-05,0.0030411191318405,0.0117981712834511,0.0055607512574948,0.0004028312539877,0.015498124726908,0.0003320486550894,7.84860765700165e-05,0.0014992114147958,0.0010898911198771,0.0010704677944261,0.0004358164894433,0.0063578021078113,0.0008867809651016,0.0037707843231392,0.0015893626655711,0.0098312780661486,0.0055907435688946,0.0030402784895096,0.0056812351005108,0.0465099182400647,0.0034708790869007,0.0006488671768888,0.0016,0.0036693436278118,0.0001040569232993,0.0001120741931158,0.0036600084180193,0.005928482308529,0.0007958050277681,0.0029819439292474,0.0221036581554221,0.113021636855582,0.00444911061389,0.0021911262388867,0.0006986987909512,0.0020189918164364,0.0071131290583596,0.0007886714029968,0.0011202991760044
CT>GT,0.0001710303459142,0.0002030058630123,0.0070328131252501,0.0011999004082661,0.0072985402919416,0.0013007127255379,2.65172078116652e-05,3.67903042832092e-06,0.0034002857600152,0.0001559760576751,0.0005739768113368,0.0564953108891962,0.0013001009528389,0.005229926781025,0.0001331894201286,0.0003440450699041,5.54975558876386e-05,0.0009624222531393,0.002490533223163,0.0025392120824908,0.0053106705252605,0.549962283586591,0.0041427217682017,0.0021989297808756,0.005112339508806,0.0001849913165076,0.0011905471754818,0.000247154669763,0.0047117339180818,0.0085486749553819,0.0078010539223849,0.0014393970365813,0.100987780478562,0.0007671124049807,0.0002649529973382,0.0009485010884274,0.0006759324743458,0.000192083940682,6.54724313269237e-07,0.002709063476756,0.0010697357752635,0.004110855057852,0.0068772422258674,0.0049406422834968,0.0131017425317567,0.010500961888109,0.0034807567165101,6.2613352297377395e-18,0.0003840972822391,0.0007278510088984,0.002,0.0001069808632631,6.57359601996676e-05,9.29615405398374e-05,0.0004710010833024,0.0022994113506942,0.0008627886167888,0.0027217743246822,0.0008861466572716,0.0011802259423857,6.7786449353201395e-18,0.0051626536039524,0.0004727961775678,0.0211894190635906,1.80079216667333e-05,0.0,0.001756870383007
GT>GA,2.23039573911599e-16,0.0002090060363033,0.0044217687074829,0.0005979503701192,0.0025194961007798,4.35238488930009e-05,9.06588312353534e-05,0.0003229148990075,0.002480208436717,7.47885199621858e-05,0.001309947078138,0.0082993111571739,0.0002040158418301,0.0004809932660942,9.58362970399419e-05,0.0004120539790712,8.76961378620884e-05,7.793419284777e-05,0.0002030434716072,0.0009017201962231,0.000495062506592,0.0002809807303415,0.0008705719657815,0.0006356906093804,2.22101638151651e-16,0.0002859865757901,0.0015907311000135,6.26391997051343e-18,0.001070393904957,0.005549139883318,0.0013701851120086,0.0,0.0011598596569815,4.4906580161191e-05,0.0001879666547154,0.0003038401800652,0.0011498851264758,0.0005812540080014,0.0003648463730431,0.0017593917782622,0.0001849543162838,0.0118024549106214,0.0005037979770112,0.0033304329562843,0.0024903312140514,0.0018001648951043,0.0011402478898912,0.0611130323541495,7.68194564478318e-18,0.0004399099504331,0.0,0.0219960653438313,7.64418167314248e-06,6.61437871871179e-05,0.0086700199410458,0.0021894395034871,0.0011297232178116,0.0043828571845986,0.000170028139657,0.005671085672311,6.718656927042969e-18,0.0014007199700646,0.0080665225221407,0.0012293861060479,0.0282124106112155,1.88792499999245e-05,0.0076996236030308
GT>GC,2.23039573911599e-16,0.0001330038412839,0.0023409363745498,0.0002529790027427,0.0017096580683863,0.0002131167773381,0.0001210785715174,0.0003209154259486,0.0016601395181251,2.22965774753575e-05,0.0006559734986706,0.0058495144902973,0.0008330646874729,0.0009419868121846,2.22316174951589e-16,0.0002130279066557,2.21990223550554e-16,0.0021009217584122,0.0005801242045922,0.0009007205064268,0.0002040257602924,0.006249571404393,3.70243249815129e-05,0.0007026580163434,6.6530445662544e-05,0.0005329749821543,0.0002361085154737,8.69544162040921e-05,0.001530563247275,0.0,0.0012101634930879,5.07787287905097e-05,0.0019297664982537,9.1713438770183e-05,0.0003529373889072,0.0008715415691346,0.0007399260813844,0.0006372784907004,2.2190656113858098e-16,0.0050682479066986,0.0003129227080911,0.0068614271768527,0.0009386236119316,0.0058007540980327,0.0022402979596286,0.0009500870279717,7.05153300327491e-05,0.0756161251386858,1.83046361067099e-05,0.0005198935777846,0.0001,0.0103981399807202,0.0001350738908212,4.37289485639493e-05,0.0095900220570507,0.0052986435472519,0.0005608625886657,0.0017411350459364,0.0015302532569138,0.0032006127251138,9.18816326778644e-07,0.0001710879392007,0.0026888408407135,0.0016491764837228,0.0288126746667732,0.001229435536995,0.0008000679730032
GT>GG,0.0003480617565974,3.71010715160463e-05,0.0109043617446979,0.0024297983267388,0.0052989402119576,0.0002741502206133,0.0003252110391996,0.0024093650359384,0.0060305068037917,0.0037994167895228,0.0039698396184794,0.003969670517347,2.23017317294687e-16,0.001729975780339,0.0001301851474941,0.0004960649845129,0.0004259812397861,0.0007813428063428,0.0003470743086094,0.0006747906124729,0.0008351054404129,0.0014798985085602,0.0058338328281681,0.0005097519037484,8.70398311675388e-05,0.0002129900022492,0.0004502069150981,0.0001570983123595,0.0031311522640331,0.0086886532587448,0.002350317527898,0.0047380152454137,0.0031296213158207,0.0007701128446351,0.0013797552314219,0.0025486594051528,0.0030096993310368,0.0054223695755045,5.64762193888731e-05,0.0040386038546474,0.0015296221833207,0.0098320450653736,0.0021591341871909,0.0077210037304849,0.0044505919287265,0.0012001099300695,0.0004100891533819,0.241051404211948,0.0001030260939339,0.0001789633661989,0.0012,0.0271951353341914,6.63362886033176e-05,0.0001470973784645,0.0351000807301857,0.0761804977925651,0.0013696644322141,0.0047330854984364,7.451233179090249e-18,0.299057251502823,6.718656927042969e-18,0.0008614427815897,0.0233899166069507,0.0022888570592274,0.662291341298746,0.0002127512329991,0.0019465138050077
GT>GT,1.460259093771e-05,2.23006440649012e-16,0.0058323329331732,0.0002519790857358,0.0023495300939812,0.0007874314730756,0.0008355422084052,0.0018295178488661,0.0067505673176773,0.006838950221141,0.0012899478861054,0.0193983899336355,0.0022101716198262,0.0051599277610113,0.00015421932857,0.0001650216178319,2.88987273000496e-06,0.0022509875982988,0.0013902976627295,0.0023892586130523,0.0072409142378316,0.11399218241613,0.0021414069043361,0.0003408341160357,0.0035616298730625,0.0025898784311064,1.9609012302054e-05,5.78361939769451e-18,0.0026809866030699,0.0027695707165389,0.0060508174654395,0.0022990369334285,0.0205975077015681,0.0011501685341953,0.0001599716210344,0.0028085227170508,0.0007849215863335,0.0004511971731646,0.000416824486463,0.003348842305215,0.000488879246826,0.0171035575399683,0.00333866119686,0.005940772300399,0.0054807289369486,0.0034703178811179,0.0009202000514911,0.0746159118432006,0.0028007093496605,0.0004958984895791,0.0006,0.0883841898361221,1.15062944032904e-05,0.0001020675687305,0.0365000839501931,0.0020894650969351,0.0008637883718488,0.0020313242202591,1.21020028814754e-05,0.0014402757263012,0.0001139772157266,0.0028314553680591,0.0168927175494644,0.0074462816992334,0.0474208603890643,0.0013400786459946,0.0029279056160117
TT>GA,2.23039573911599e-16,1.670048232663e-05,0.0072529011604641,0.0003769687115969,0.0052189562087582,0.0001050575662934,0.0001280831169771,0.0009547483856104,0.019301622108322,0.0002109676164708,2.21991031562325e-16,0.0656945473525697,0.0026902088947206,0.0112998418022147,8.52212003981092e-05,0.001630213557976,0.0001839918969968,9.9243542111666e-05,0.000231049467691,0.0097769662073858,2.22028033259479e-16,1.21991633813753e-05,0.0006964575726252,0.0016591924710243,2.22101638151651e-16,0.0004649781739245,0.0050623266453261,0.0001861164719673,0.0001230452806632,0.0020796776499642,0.0014301932191039,0.0011895017177304,0.0422948823192393,0.0004670684395384,0.0001179790705128,0.0022488171221937,2.25977424855257e-05,0.0004682046054125,2.2190656113858098e-16,0.0042885174595142,0.0007878054120632,0.0183038071918959,0.0011695310180617,0.0083910908418094,0.0084611253296688,0.0419038383915967,0.0011502500643639,0.0002040435122789,7.68194564478318e-18,0.0002849416724396,0.0007,0.0024095689763015,0.0002501368348541,0.0001500993657801,0.0003270007521017,0.002549347367074,0.0014296497358147,0.001300848022826,3.24053630875871e-05,0.0060611603481843,0.0094581093050337,0.0032216559311486,0.0007976561304421,0.0015992014387615,0.00161070854908,0.0018756982409925,0.0071064112170284
TT>GC,5.51097781279331e-05,7.04020332811229e-05,0.006282513005202,0.0001739855591985,0.0065586882623475,0.0002871573478687,0.0001160753247604,0.0015495916206243,0.0174014624189017,0.0001149823502092,0.0011399539458605,0.0086192845993782,2.23017317294687e-16,0.0055499223010877,6.73958494335224e-05,0.0011301480493944,2.21990223550554e-16,0.0012005267190927,0.0002940629588794,0.0055082907773717,0.0001160146480094,0.0087493999661503,0.0021013806070588,0.0020190173442585,2.22101638151651e-16,0.000378982210575,0.0007523457781196,5.2733000390744e-18,0.0026409718776509,0.0005789102689083,0.0017202324033977,0.000279882757113,0.0356956808226204,9.93145525613868e-05,9.63829016732431e-05,0.0023787487781427,0.0002239776246352,0.0001640716993326,2.2190656113858098e-16,0.0019393295737663,0.0007438162773794,0.0195040568438235,0.0009026380421451,0.0050806604858631,0.0114015164016814,0.0155014199300656,0.0002740595805528,0.0082517596877534,7.68194564478318e-18,0.0001349723711556,0.001,2.24959759198275e-05,0.0002221215093504,0.0001380914165177,0.0006550015065034,0.0034691119073517,0.0011197256672115,0.0043628441380936,0.0007061168623406,0.005651081842779,9.99800137952823e-07,0.0039620364867541,0.0015893148463697,0.0023288370951965,0.0106046649815207,0.000737916542997,0.0064044538570256
TT>GG,0.0005831034600469,9.54027553269763e-05,0.0080532212885154,0.0023198074559811,0.0069386122775444,0.000324177633134,2.23144805358541e-16,0.0013496443147372,0.0076406421195637,0.0001249808154448,0.0030898751690431,0.0108990953750839,2.16016773702477e-05,0.0027599613605409,0.0001011438453608,0.0008751146400178,3.66983838031772e-05,0.0001140500383138,0.0001480316935855,0.0052383745323826,0.0009201161738681,0.0047796722100798,0.0014509532763025,0.0020689930210966,0.0027912773443383,0.0001309938511486,0.0055725611491041,0.0001821139671938,0.0030411191318405,0.0094285385765206,0.0028403837358427,0.0023490159971987,0.0139983062049492,0.0001800263792653,0.0008128557993811,0.0053471873794384,0.0008179182899628,0.0009594192662193,0.0015193602384263,0.0048183343018318,0.0009017772610165,0.0302062829068446,0.0018992384053994,0.007280946523048,0.0086611519332071,0.0194017772027918,0.00293063712051,0.022804863137064,0.0009172323120138,0.0007078551020606,0.0009,0.0015397245740681,0.0003501915687957,0.0001120741931158,0.0087200200560461,0.002759293620833,0.0014796374888152,0.0061540118002926,0.0076912729056649,0.0795152223895465,0.0001009798139332,0.005402777027392,0.0067370956380704,0.0019590217624829,0.0239105182130514,0.0,0.0034099999310136
TT>GT,2.23039573911599e-16,2.23006440649012e-16,0.0105042016806723,0.0005679528599126,0.013497300539892,0.0010105537329179,8.29538312296997e-05,0.0017695336571,0.0217018238212739,0.0001659745229107,0.0009959597632255,0.0638946967401706,0.0189014676989667,0.0908987274178159,5.55790437378973e-05,0.0022102895479307,1.88991676806553e-05,0.0006052655542092,0.0059912827336332,0.0157950987808483,0.0045805783438216,0.121991633813753,0.0051633923487731,0.0042279422605018,0.001510691322563,2.21989579809124e-16,0.0005952735877409,7.32458373548854e-18,0.0039614578164764,0.0078687803390474,0.0094512768675048,0.0001399413785565,0.47894204801219,0.000928135999768,0.0088884231937254,0.0072961622186729,0.0006349365698366,0.0022509836798681,0.0002319023521808,0.0036187489984712,0.001809553040399,0.0291060540592443,0.0052878795602963,0.0109014171842339,0.0250033254422838,0.0879080523775978,0.001740378358255,0.0013202815500405,0.0090022800524802,0.0007238518275309,0.001,0.0036193525702122,3.20175148613297e-07,0.0003642411276264,0.0016000036800084,0.0029092552306609,0.002529380301826,0.0070545988930183,0.0004990825981699,0.0412078888358404,0.0289942040006319,0.119061197455492,0.0216906491611466,1.29935116899376e-17,0.0318139949445621,0.0066031343299735,0.0127087617550508
